ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
25877,PARSIAN OIL AND GAS DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25878,MOTOJEN,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25879,GHADIR INVESTMENT AND INDUSTRY DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25880,GHADIR ELECTRICITY AND ENERGY INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25881,IRANIAN NOVIN INDUSTRY DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25882,NEGIN KISH INTERNATIONAL SAHEL AND FARASAHEL DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25883,SOUTH ALUMINUM COMPANY,-0- ,IRAN] [IRAN-EO13871,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://salcocompany.com; Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'SALCO'; Linked To: GHADIR INVESTMENT COMPANY.
25884,GHADIR MANAGEMENT AND COMMERCIAL SERVICES,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25885,RAAHBAR INFORMATICS SERVICES,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25886,SAKHTEMAN INTERNATIONAL DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25887,A.S.P. BUILDERS,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25888,BAGHMISHEH RESIDENTIAL DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25889,BEHSAZAN PARS EQUIPMENT DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25890,AZERBAIJAN CONSTRUCTION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25891,GHADIR KHUZESTAN CONSTRUCTION INDUSTRY DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25892,FARS SARPANAH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25893,PARS SAZEH ENGINEERING AND CONSTRUCTION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25894,GHADIR PAYMAN COUNSELING ENGINEERS,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25895,KISH ROOYA-E ZENDEGI,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25896,OFOQ SAZEH PAYAH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25897,TISA KISH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25898,NARENJESTAN HOTEL AND BUILDING DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25900,MOMTAZ ELECTRIC,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25901,PAYVAR ANDISH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25902,MOTOJEN AUTO INDUSTRY COMPANY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25903,KARAMAAD SYSTEMS MANAGEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25904,HAMOON SEPAHAN INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: GHADIR INVESTMENT COMPANY.
25905,VASEPARI SEPEHR PARS,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25906,HAMOON SEPAHAN MANAGEMENT SERVICES,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25907,PARS PAIDAR SANAT NOVIN,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25908,SHIRAZ PARS FARAYAND OIL REFINERY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25909,AZAR INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: GHADIR INVESTMENT COMPANY.
25910,HAMOON SEPAHAN COMMERCIAL TRADING,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25911,DAY INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: GHADIR INVESTMENT COMPANY.
25912,KISH ASIA NAVAK,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25913,SEPAHAN CEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25914,SOUTH IRAN DARYABAN KISH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25915,SEPAHAN CEMENT INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25918,SEPAHAN CEMENT CONCRETE PRODUCTS,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25919,IRAN MERINE SERVICES,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25920,SEPAHAN CEMENT RAHNAVARD PRODUCTS TRANSPORTATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25921,PARSIAN RAIL TRANSPORT DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25922,MAPNA KHUZESTAN ELECTRICITY GENERATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25923,GHADIR OXIN ELECTRICITY GENERATION DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25924,GHADIR ABU MUSA HAMOON,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25925,SEPAHAN CEMENT PAKAT-SAZI SHAFAGH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25926,QOM ENERGY GENERATION GOSTAR,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25927,GILAN ELECTRICITY TRANSMISSION DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25928,SHARQ CEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25929,GILAN ELECTRICITY GENERATION MANAGEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25930,HORMOGAN ELECTRICITY AND POWER GENERATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25931,SHARQ CEMENT MANUFACTURERS,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25932,SHARQ CEMENT INDUSTRIAL LIMESTONE,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25933,GHADIR LAMORD ENERGY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25934,SHARQ WHITE CEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25935,GHADIR CASPIAN GILAN ENERGY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25936,SHARQ COALMINES,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25937,GHADIR SOLAR ELECTRICITY AND ENERGY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25938,SEPEHR MASHAHD CEMENT TRANSPORTATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25939,GHADIR PISHRO ELECTRICITY GENERATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25940,PARS GHA'EM GOSTAR,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25941,KURDISTAN CEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25942,PAYANDEH JAAM ELECTRICITY ENERGY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25943,ARJAN ELECTRICITY AND ENERGY GENERATION MANAGEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25944,TARABAR-GOROUS TRUST TRANSPORTATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25945,POUYAN TABAAN ENERGY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25946,GHADIR REAL-TIME SYSTEMS DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'ISEEMA'; Linked To: GHADIR INVESTMENT COMPANY.
25947,DANA INTEGRATED SYSTEM FOR ELECTRONIC INTERACTIONS CO.,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25948,GHADIR MAZANDARAN ELECTRICITY AND ENERGY GENERATION,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25949,RAAHBAR COMPUTER RESOURCES MANAGEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25950,GHADIR MEHRIZ SOLAR ENERGY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25951,RAILCOM RAAHBAR CO.,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25952,FANAVARAN ETEMAAD RAAHBAR CO.,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25953,GHADIR TEHRAN ELECTRICITY AND ENERGY GENERATION DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25954,RAAHBAR SARIR INTEGRATED TRACKING SYSTEMS INC,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25955,GHADIR QOM SOLAR ENERGY GENERATION DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25956,DAMAVAND ELECTRICITY AND POWER ENGINEERING,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25957,PARS INTERNATIONAL INDUSTRY DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25958,TAKHTEH SHAHID BA HONAR,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25959,GHADIR KANI ARIYA,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25960,NEYRIZ STEEL,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25961,PARS NICKEL KARAN KABIR,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25962,GHADIR ETEZAD INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25963,GHADIR INDUSTRIAL TRADING,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25964,GHADIR PETRO ARMAN KISH,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25965,GHADIR CASPIAN STEEL TRADING,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25966,ZARIN PERSIA INVESTMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: GHADIR INVESTMENT COMPANY.
25967,ARMAN RESOURCES EQUIP AND SUPPORT MANAGEMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25968,SEPEHR IRANIAN INSURANCE SERVICES,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: GHADIR INVESTMENT COMPANY.
25969,TEJARAT PAYDAR PAYMAN DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25970,GHADIR INTERNATIONAL TRADING AND DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25971,IRANIAN TITANIUM DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: GHADIR INVESTMENT COMPANY.
25977,"G Y R ARQUITECTOS, S. DE R.L. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.grarquitectos.mx; Folio Mercantil No. 41884 (Mexico).
25978,"GRANATURA, S. DE P.R. DE R.L. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Folio Mercantil No. 81689 (Mexico).
25979,"OPERADORA RESTAURANTERA DEL SOL NACIENTE, S. DE R.L. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. ORS120904BL2 (Mexico).
26017,IRAN NUCLEAR REGULATORY AUTHORITY,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'INRA'; Linked To: ATOMIC ENERGY ORGANIZATION OF IRAN.
26061,AL-MUJAHIDIN BRIGADES,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
26062,"A&A ESTUDIO ARQUITECTONICO, S. DE R.L. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.aaestudioarquitectonico.com; Folio Mercantil No. 77083 (Mexico).
26097,MAIWAND EXIM PRIVATE LIMITED,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number U51909DL2006PTC14620 (India); alt. Company Number U51909DL2006PTC146202 (India); Linked To: HAKIMZADA, Jasmeet; Linked To: HAKIMZADA, Harmohan Singh."
26098,MAIWAND TOBACCO LIMITED,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number Ul6003DL2005PLC140650 (India); alt. Company Number U16003DL200PLC140650 (India); Linked To: HAKIMZADA, Jasmeet; Linked To: HAKIMZADA, Harmohan Singh."
26099,MAIWAND BEVERAGES LIMITED,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number U51900DL2012PLC23061 (India); alt. Company Number U51900DL2012PLC230619 (India); Linked To: HAKIMZADA, Jasmeet; Linked To: HAKIMZADA, Harmohan Singh."
26100,TADBIR KISH MEDICAL AND PHARMACEUTICAL COMPANY,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: GLOBAL VISION GROUP.
26118,PROMSYRIOIMPORT,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 7704140399 (Russia); Government Gazette Number 01860331; Registration Number 1027700499903 (Russia); Linked To: SYRIAN COMPANY FOR OIL TRANSPORT.
26119,GLOBAL VISION GROUP,-0- ,SDGT] [SYRIA] [IRGC] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions Pursuant to the Hizballah Financial Sanctions Regulations; alt. Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'LLC GKG'; Linked To: BANIAS REFINERY COMPANY; Linked To: ALCHWIKI, Mhd Amer."
26140,CESAR PERALTA DRUG TRAFFICKING ORGANIZATION,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'PERALTA DTO'.
26149,BARBARO RECORDS SRL,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 131-48344-5 (Dominican Republic).
26150,INKUORTYN FIVE SRL,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 131-45973-2 (Dominican Republic); a.k.a. 'LA KUORA'.
26151,SUPLINKA SRL,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 131-40246-1 (Dominican Republic); a.k.a. 'VIP ROOM'.
26152,FLOW GALLERY LOUNGE SRL,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 131-42317-5 (Dominican Republic).
26153,UNLIMITED DANCE DISCOTECA SRL,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 131-28035-8 (Dominican Republic); a.k.a. 'AQUA CLUB'.
26154,SOLUGA SOLUCIONES GASTRONOMICAS SRL,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 131-63920-8 (Dominican Republic); a.k.a. 'AL PANINO'.
26174,GOLDEN WINGS AVIATION,-0- ,SOUTH SUDAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: OLAWO, Obac William."
26175,CROWN AUTO TRADE,-0- ,SOUTH SUDAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: OLAWO, Obac William."
26176,AFRICANA GENERAL TRADING LTD,-0- ,SOUTH SUDAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: OLAWO, Obac William."
26201,"RIM GROUP INVESTMENTS, CORP.",-0- ,VENEZUELA-EO13850,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: GORRIN BELISARIO, Raul."
26202,RIM GROUP INVESTMENTS I CORP.,-0- ,VENEZUELA-EO13850,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: GORRIN BELISARIO, Raul."
26203,RIM GROUP INVESTMENTS II CORP.,-0- ,VENEZUELA-EO13850,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: GORRIN BELISARIO, Raul."
